2022-07-11 09:16:42,648 - utils - INFO - epoch: 0, step: 0, eta: 00:56:00, gen loss: 18.04030990600586, adv_loss: 0, dis loss: 0
2022-07-12 07:39:20,219 - utils - INFO - epoch: 26, step: 900, eta: 00:09:31, gen loss: 0.6221235990524292, adv_loss: 0, dis loss: 0
2022-07-12 07:41:10,165 - utils - INFO - epoch: 26, step: 950, eta: 00:08:24, gen loss: 0.6066578030586243, adv_loss: 0, dis loss: 0
2022-07-12 07:42:50,228 - utils - INFO - epoch: 26, step: 1000, eta: 00:07:10, gen loss: 0.644218385219574, adv_loss: 0, dis loss: 0
2022-07-12 07:44:26,374 - utils - INFO - epoch: 26, step: 1050, eta: 00:05:52, gen loss: 0.6684143543243408, adv_loss: 0, dis loss: 0
2022-07-12 07:46:48,584 - utils - INFO - epoch: 26, step: 1100, eta: 00:04:40, gen loss: 0.6272132396697998, adv_loss: 0, dis loss: 0
2022-07-12 07:48:59,649 - utils - INFO - epoch: 26, step: 1150, eta: 00:03:21, gen loss: 0.6635149717330933, adv_loss: 0, dis loss: 0
2022-07-12 07:50:41,131 - utils - INFO - epoch: 26, step: 1200, eta: 00:01:56, gen loss: 0.6263248324394226, adv_loss: 0, dis loss: 0
2022-07-12 07:52:51,381 - utils - INFO - epoch: 26, step: 1250, eta: 00:00:30, gen loss: 0.6724599003791809, adv_loss: 0, dis loss: 0
2022-07-12 08:11:32,839 - utils - INFO - epoch: 26, loss: 0.5929940938949585, mae: 7.694265161786815, ssim: 0.949185768038214, psnr: 26.36962626461489
2022-07-12 08:11:34,894 - utils - INFO - epoch: 27, step: 0, eta: 00:31:28, gen loss: 0.5834178328514099, adv_loss: 0, dis loss: 0
2022-07-12 08:12:53,351 - utils - INFO - epoch: 27, step: 50, eta: 00:32:25, gen loss: 0.6346684694290161, adv_loss: 0, dis loss: 0
2022-07-12 08:14:12,312 - utils - INFO - epoch: 27, step: 100, eta: 00:30:54, gen loss: 0.6509267687797546, adv_loss: 0, dis loss: 0
2022-07-12 08:15:30,308 - utils - INFO - epoch: 27, step: 150, eta: 00:29:24, gen loss: 0.6779537200927734, adv_loss: 0, dis loss: 0
2022-07-12 08:17:04,780 - utils - INFO - epoch: 27, step: 200, eta: 00:29:27, gen loss: 0.6338074207305908, adv_loss: 0, dis loss: 0
2022-07-12 08:18:57,564 - utils - INFO - epoch: 27, step: 250, eta: 00:30:06, gen loss: 0.5921732187271118, adv_loss: 0, dis loss: 0
2022-07-12 08:21:08,052 - utils - INFO - epoch: 27, step: 300, eta: 00:30:52, gen loss: 0.6199852824211121, adv_loss: 0, dis loss: 0
2022-07-12 08:23:19,375 - utils - INFO - epoch: 27, step: 350, eta: 00:30:49, gen loss: 0.6810627579689026, adv_loss: 0, dis loss: 0
2022-07-12 08:24:33,507 - utils - INFO - epoch: 27, step: 400, eta: 00:28:10, gen loss: 0.6485822200775146, adv_loss: 0, dis loss: 0
2022-07-12 08:25:51,125 - utils - INFO - epoch: 27, step: 450, eta: 00:25:57, gen loss: 0.62473464012146, adv_loss: 0, dis loss: 0
2022-07-12 08:27:04,020 - utils - INFO - epoch: 27, step: 500, eta: 00:23:47, gen loss: 0.661605954170227, adv_loss: 0, dis loss: 0
2022-07-12 08:28:18,910 - utils - INFO - epoch: 27, step: 550, eta: 00:21:50, gen loss: 0.6017242670059204, adv_loss: 0, dis loss: 0
2022-07-12 08:29:33,238 - utils - INFO - epoch: 27, step: 600, eta: 00:20:00, gen loss: 0.6585015058517456, adv_loss: 0, dis loss: 0
2022-07-12 08:30:48,405 - utils - INFO - epoch: 27, step: 650, eta: 00:18:16, gen loss: 0.7125528454780579, adv_loss: 0, dis loss: 0
2022-07-12 08:32:03,507 - utils - INFO - epoch: 27, step: 700, eta: 00:16:36, gen loss: 0.5872938632965088, adv_loss: 0, dis loss: 0
2022-07-12 08:33:23,441 - utils - INFO - epoch: 27, step: 750, eta: 00:15:03, gen loss: 0.6298527717590332, adv_loss: 0, dis loss: 0
2022-07-12 08:34:36,408 - utils - INFO - epoch: 27, step: 800, eta: 00:13:27, gen loss: 0.642952024936676, adv_loss: 0, dis loss: 0
2022-07-12 08:35:49,067 - utils - INFO - epoch: 27, step: 850, eta: 00:11:54, gen loss: 0.6705303192138672, adv_loss: 0, dis loss: 0
2022-07-12 08:37:06,255 - utils - INFO - epoch: 27, step: 900, eta: 00:10:25, gen loss: 0.6345540881156921, adv_loss: 0, dis loss: 0
2022-07-12 08:38:20,030 - utils - INFO - epoch: 27, step: 950, eta: 00:08:56, gen loss: 0.5987089276313782, adv_loss: 0, dis loss: 0
2022-07-12 08:39:35,256 - utils - INFO - epoch: 27, step: 1000, eta: 00:07:29, gen loss: 0.6288107633590698, adv_loss: 0, dis loss: 0
2022-07-12 08:40:47,809 - utils - INFO - epoch: 27, step: 1050, eta: 00:06:02, gen loss: 0.6173740029335022, adv_loss: 0, dis loss: 0
2022-07-12 08:42:04,815 - utils - INFO - epoch: 27, step: 1100, eta: 00:04:38, gen loss: 0.648133397102356, adv_loss: 0, dis loss: 0
2022-07-12 08:44:02,666 - utils - INFO - epoch: 27, step: 1150, eta: 00:03:18, gen loss: 0.6134076118469238, adv_loss: 0, dis loss: 0
2022-07-12 08:46:32,468 - utils - INFO - epoch: 27, step: 1200, eta: 00:01:57, gen loss: 0.6205180883407593, adv_loss: 0, dis loss: 0
2022-07-12 08:48:44,047 - utils - INFO - epoch: 27, step: 1250, eta: 00:00:30, gen loss: 0.6540092825889587, adv_loss: 0, dis loss: 0
2022-07-12 09:07:07,481 - utils - INFO - epoch: 27, loss: 0.5835315585136414, mae: 7.532698827898092, ssim: 0.950091758126127, psnr: 26.402788830525896
2022-07-12 09:07:09,532 - utils - INFO - epoch: 28, step: 0, eta: 00:30:00, gen loss: 0.5979115962982178, adv_loss: 0, dis loss: 0
2022-07-12 09:08:23,182 - utils - INFO - epoch: 28, step: 50, eta: 00:30:27, gen loss: 0.6671454906463623, adv_loss: 0, dis loss: 0
2022-07-12 09:09:37,623 - utils - INFO - epoch: 28, step: 100, eta: 00:29:04, gen loss: 0.6265210509300232, adv_loss: 0, dis loss: 0
2022-07-12 09:10:52,867 - utils - INFO - epoch: 28, step: 150, eta: 00:27:53, gen loss: 0.5621240139007568, adv_loss: 0, dis loss: 0
2022-07-12 09:12:44,847 - utils - INFO - epoch: 28, step: 200, eta: 00:29:56, gen loss: 0.659856379032135, adv_loss: 0, dis loss: 0
2022-07-12 09:15:44,606 - utils - INFO - epoch: 28, step: 250, eta: 00:35:01, gen loss: 0.6671550273895264, adv_loss: 0, dis loss: 0
2022-07-12 09:17:57,813 - utils - INFO - epoch: 28, step: 300, eta: 00:34:54, gen loss: 0.6180943846702576, adv_loss: 0, dis loss: 0
2022-07-12 09:20:34,914 - utils - INFO - epoch: 28, step: 350, eta: 00:35:13, gen loss: 0.6401691436767578, adv_loss: 0, dis loss: 0
2022-07-12 09:22:55,192 - utils - INFO - epoch: 28, step: 400, eta: 00:34:12, gen loss: 0.6107825636863708, adv_loss: 0, dis loss: 0
2022-07-12 09:25:01,100 - utils - INFO - epoch: 28, step: 450, eta: 00:32:28, gen loss: 0.6567826271057129, adv_loss: 0, dis loss: 0
2022-07-12 09:27:03,318 - utils - INFO - epoch: 28, step: 500, eta: 00:30:33, gen loss: 0.6678182482719421, adv_loss: 0, dis loss: 0
2022-07-12 09:29:29,677 - utils - INFO - epoch: 28, step: 550, eta: 00:29:08, gen loss: 0.6250697374343872, adv_loss: 0, dis loss: 0
2022-07-12 09:31:58,337 - utils - INFO - epoch: 28, step: 600, eta: 00:27:36, gen loss: 0.6712266206741333, adv_loss: 0, dis loss: 0
2022-07-12 09:34:13,745 - utils - INFO - epoch: 28, step: 650, eta: 00:25:43, gen loss: 0.6209120750427246, adv_loss: 0, dis loss: 0
2022-07-12 09:36:12,269 - utils - INFO - epoch: 28, step: 700, eta: 00:23:32, gen loss: 0.6171786785125732, adv_loss: 0, dis loss: 0
2022-07-12 09:38:05,983 - utils - INFO - epoch: 28, step: 750, eta: 00:21:20, gen loss: 0.6446371078491211, adv_loss: 0, dis loss: 0
2022-07-12 09:39:20,384 - utils - INFO - epoch: 28, step: 800, eta: 00:18:47, gen loss: 0.5943129062652588, adv_loss: 0, dis loss: 0
2022-07-12 09:40:39,912 - utils - INFO - epoch: 28, step: 850, eta: 00:16:26, gen loss: 0.6362864971160889, adv_loss: 0, dis loss: 0
2022-07-12 09:41:55,128 - utils - INFO - epoch: 28, step: 900, eta: 00:14:11, gen loss: 0.629542350769043, adv_loss: 0, dis loss: 0
2022-07-12 09:43:09,305 - utils - INFO - epoch: 28, step: 950, eta: 00:12:01, gen loss: 0.6443517208099365, adv_loss: 0, dis loss: 0
2022-07-12 09:44:24,894 - utils - INFO - epoch: 28, step: 1000, eta: 00:09:57, gen loss: 0.6904149055480957, adv_loss: 0, dis loss: 0
2022-07-12 09:45:41,419 - utils - INFO - epoch: 28, step: 1050, eta: 00:07:58, gen loss: 0.6160451769828796, adv_loss: 0, dis loss: 0
2022-07-12 09:46:56,821 - utils - INFO - epoch: 28, step: 1100, eta: 00:06:02, gen loss: 0.6063628196716309, adv_loss: 0, dis loss: 0
2022-07-12 09:48:12,166 - utils - INFO - epoch: 28, step: 1150, eta: 00:04:10, gen loss: 0.6244565844535828, adv_loss: 0, dis loss: 0
2022-07-12 09:49:28,454 - utils - INFO - epoch: 28, step: 1200, eta: 00:02:21, gen loss: 0.7006310820579529, adv_loss: 0, dis loss: 0
2022-07-12 09:50:45,396 - utils - INFO - epoch: 28, step: 1250, eta: 00:00:35, gen loss: 0.6131231188774109, adv_loss: 0, dis loss: 0
2022-07-12 10:08:50,881 - utils - INFO - epoch: 28, loss: 0.5718464255332947, mae: 7.569799290374156, ssim: 0.949997531831363, psnr: 26.391262989695193
2022-07-12 10:08:52,920 - utils - INFO - epoch: 29, step: 0, eta: 00:31:15, gen loss: 0.6647984385490417, adv_loss: 0, dis loss: 0
2022-07-12 10:10:09,925 - utils - INFO - epoch: 29, step: 50, eta: 00:31:50, gen loss: 0.6460875272750854, adv_loss: 0, dis loss: 0
2022-07-12 10:11:25,202 - utils - INFO - epoch: 29, step: 100, eta: 00:29:54, gen loss: 0.6887949109077454, adv_loss: 0, dis loss: 0
2022-07-12 10:12:41,102 - utils - INFO - epoch: 29, step: 150, eta: 00:28:30, gen loss: 0.6164836287498474, adv_loss: 0, dis loss: 0
2022-07-12 10:13:57,726 - utils - INFO - epoch: 29, step: 200, eta: 00:27:14, gen loss: 0.6136212348937988, adv_loss: 0, dis loss: 0
2022-07-12 10:15:49,327 - utils - INFO - epoch: 29, step: 250, eta: 00:28:19, gen loss: 0.630633533000946, adv_loss: 0, dis loss: 0
2022-07-12 10:17:44,173 - utils - INFO - epoch: 29, step: 300, eta: 00:28:37, gen loss: 0.6072900891304016, adv_loss: 0, dis loss: 0
2022-07-12 10:19:54,274 - utils - INFO - epoch: 29, step: 350, eta: 00:28:56, gen loss: 0.6389769315719604, adv_loss: 0, dis loss: 0
2022-07-12 10:21:39,601 - utils - INFO - epoch: 29, step: 400, eta: 00:27:44, gen loss: 0.6754087805747986, adv_loss: 0, dis loss: 0
2022-07-12 10:23:20,350 - utils - INFO - epoch: 29, step: 450, eta: 00:26:17, gen loss: 0.6595363616943359, adv_loss: 0, dis loss: 0
2022-07-12 10:25:32,455 - utils - INFO - epoch: 29, step: 500, eta: 00:25:35, gen loss: 0.65163654088974, adv_loss: 0, dis loss: 0
2022-07-12 10:27:20,513 - utils - INFO - epoch: 29, step: 550, eta: 00:24:05, gen loss: 0.6623024344444275, adv_loss: 0, dis loss: 0
2022-07-12 10:29:12,336 - utils - INFO - epoch: 29, step: 600, eta: 00:22:37, gen loss: 0.6124016046524048, adv_loss: 0, dis loss: 0
2022-07-12 10:31:25,727 - utils - INFO - epoch: 29, step: 650, eta: 00:21:25, gen loss: 0.6033570170402527, adv_loss: 0, dis loss: 0
2022-07-12 10:33:21,277 - utils - INFO - epoch: 29, step: 700, eta: 00:19:50, gen loss: 0.6736783981323242, adv_loss: 0, dis loss: 0
2022-07-12 10:35:35,742 - utils - INFO - epoch: 29, step: 750, eta: 00:18:25, gen loss: 0.6681711077690125, adv_loss: 0, dis loss: 0
2022-07-12 10:37:40,888 - utils - INFO - epoch: 29, step: 800, eta: 00:16:49, gen loss: 0.6444446444511414, adv_loss: 0, dis loss: 0
2022-07-12 10:40:07,298 - utils - INFO - epoch: 29, step: 850, eta: 00:15:20, gen loss: 0.5756586790084839, adv_loss: 0, dis loss: 0
2022-07-12 10:42:11,976 - utils - INFO - epoch: 29, step: 900, eta: 00:13:35, gen loss: 0.6262902617454529, adv_loss: 0, dis loss: 0
2022-07-12 10:44:44,841 - utils - INFO - epoch: 29, step: 950, eta: 00:11:58, gen loss: 0.5616147518157959, adv_loss: 0, dis loss: 0
2022-07-12 10:47:16,367 - utils - INFO - epoch: 29, step: 1000, eta: 00:10:15, gen loss: 0.5999546051025391, adv_loss: 0, dis loss: 0
2022-07-12 10:49:20,609 - utils - INFO - epoch: 29, step: 1050, eta: 00:08:22, gen loss: 0.5981360673904419, adv_loss: 0, dis loss: 0
2022-07-12 10:50:59,118 - utils - INFO - epoch: 29, step: 1100, eta: 00:06:23, gen loss: 0.6121422052383423, adv_loss: 0, dis loss: 0
2022-07-12 10:52:16,587 - utils - INFO - epoch: 29, step: 1150, eta: 00:04:25, gen loss: 0.653214693069458, adv_loss: 0, dis loss: 0
2022-07-12 10:53:34,065 - utils - INFO - epoch: 29, step: 1200, eta: 00:02:29, gen loss: 0.561728835105896, adv_loss: 0, dis loss: 0
2022-07-12 10:54:53,773 - utils - INFO - epoch: 29, step: 1250, eta: 00:00:37, gen loss: 0.6248945593833923, adv_loss: 0, dis loss: 0
2022-07-12 11:13:25,254 - utils - INFO - epoch: 29, loss: 0.596316397190094, mae: 7.71814315878591, ssim: 0.9501041331920128, psnr: 26.4142621968437
